hotel,is_canceled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,agent,reservation_status,reservation_status_date,arrival_date,date_load,date_load_numeric
Resort Hotel,1,55,2,5,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-01-04,2016-02-20,2024-08-26,1724692037
Resort Hotel,0,108,4,10,2,0,HB,GBR,0,0,0,E,E,10,Check-Out,2016-03-05,2016-02-20,2024-08-26,1724692037
Resort Hotel,1,31,2,1,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-02-17,2016-02-21,2024-08-26,1724692037
Resort Hotel,1,38,2,3,3,1,BB,PRT,0,0,0,H,H,2,Canceled,2016-02-10,2016-02-21,2024-08-26,1724692037
Resort Hotel,1,11,2,4,3,1,HB,PRT,0,0,0,H,H,2,Canceled,2016-02-10,2016-02-21,2024-08-26,1724692037
Resort Hotel,1,85,2,5,2,0,HB,PRT,0,0,0,D,D,1,Canceled,2016-01-20,2016-02-21,2024-08-26,1724692037
Resort Hotel,1,24,1,1,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-29,2016-02-22,2024-08-26,1724692037
Resort Hotel,0,187,1,4,2,0,HB,GBR,0,0,0,E,E,3,Check-Out,2016-02-27,2016-02-22,2024-08-26,1724692037
Resort Hotel,0,117,3,7,1,0,BB,GBR,0,0,0,A,A,2,Check-Out,2016-03-03,2016-02-22,2024-08-26,1724692037
Resort Hotel,1,78,0,3,2,1,BB,PRT,0,0,0,E,E,2,Canceled,2016-02-10,2016-02-23,2024-08-26,1724692037
Resort Hotel,1,45,0,3,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2016-01-28,2016-02-23,2024-08-26,1724692037
Resort Hotel,1,9,0,2,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2016-02-22,2016-02-24,2024-08-26,1724692037
Resort Hotel,1,26,0,4,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-09,2016-02-24,2024-08-26,1724692037
Resort Hotel,1,16,1,3,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-15,2016-02-25,2024-08-26,1724692037
Resort Hotel,1,44,2,7,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2016-01-19,2016-02-25,2024-08-26,1724692037
Resort Hotel,1,73,0,1,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-04,2016-02-26,2024-08-26,1724692037
Resort Hotel,1,24,0,2,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2016-02-15,2016-02-26,2024-08-26,1724692037
Resort Hotel,1,36,1,2,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-01-22,2016-02-26,2024-08-26,1724692037
Resort Hotel,1,50,1,2,2,0,BB,PRT,0,0,0,G,G,2,Canceled,2016-02-02,2016-02-26,2024-08-26,1724692037
Resort Hotel,1,74,1,2,2,0,Undefined,PRT,0,0,0,A,A,6,Canceled,2016-01-21,2016-02-26,2024-08-26,1724692037
Resort Hotel,1,30,1,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-21,2016-02-26,2024-08-26,1724692037
Resort Hotel,1,45,1,2,2,1,BB,PRT,0,0,0,E,E,2,Canceled,2016-01-23,2016-02-26,2024-08-26,1724692037
Resort Hotel,1,81,1,2,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2015-12-26,2016-02-26,2024-08-26,1724692037
Resort Hotel,0,211,2,5,1,0,BB,PRT,0,0,0,A,A,2,Check-Out,2016-03-04,2016-02-26,2024-08-26,1724692037
Resort Hotel,1,53,2,7,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-05,2016-02-26,2024-08-26,1724692037
Resort Hotel,1,135,2,7,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2015-10-30,2016-02-26,2024-08-26,1724692037
Resort Hotel,1,69,0,1,2,0,HB,PRT,0,0,0,E,E,2,Canceled,2015-12-26,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,12,0,1,2,0,BB,PRT,0,0,0,A,D,2,Canceled,2016-02-25,2016-02-27,2024-08-26,1724692037
Resort Hotel,0,123,1,1,2,0,FB,ESP,0,0,0,A,A,3,Check-Out,2016-02-29,2016-02-27,2024-08-26,1724692037
Resort Hotel,0,123,1,1,2,0,FB,ESP,0,0,0,A,C,3,Check-Out,2016-02-29,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,74,1,1,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-11,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,44,1,1,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-02,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,123,1,1,2,0,Undefined,ESP,0,0,0,A,A,3,Canceled,2016-02-24,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,42,1,1,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-03,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,46,1,1,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-01-15,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,82,1,1,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-25,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,5,1,1,2,2,HB,PRT,0,0,0,C,C,1,Canceled,2016-02-27,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,42,2,2,2,0,BB,PRT,0,0,0,A,A,2,No-Show,2016-02-27,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,120,2,6,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-04,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,119,2,6,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-04,2016-02-27,2024-08-26,1724692037
Resort Hotel,1,44,1,0,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-22,2016-02-28,2024-08-26,1724692037
Resort Hotel,1,40,2,1,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2016-01-20,2016-02-28,2024-08-26,1724692037
Resort Hotel,1,41,2,0,2,0,BB,PRT,0,0,0,A,D,2,Canceled,2016-02-27,2016-02-28,2024-08-26,1724692037
Resort Hotel,1,59,2,5,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-02-18,2016-02-28,2024-08-26,1724692037
Resort Hotel,1,32,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-29,2016-02-28,2024-08-26,1724692037
Resort Hotel,1,19,4,6,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-19,2016-02-28,2024-08-26,1724692037
Resort Hotel,1,28,3,7,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-17,2016-02-29,2024-08-26,1724692037
Resort Hotel,1,138,3,7,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2015-12-31,2016-02-29,2024-08-26,1724692037
Resort Hotel,1,40,1,4,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-23,2016-02-29,2024-08-26,1724692037
Resort Hotel,1,15,0,1,2,0,BB,PRT,0,0,0,A,D,2,No-Show,2016-03-01,2016-03-01,2024-08-26,1724692037
Resort Hotel,1,144,0,3,1,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-01-12,2016-03-01,2024-08-26,1724692037
Resort Hotel,1,45,0,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-27,2016-03-01,2024-08-26,1724692037
Resort Hotel,1,57,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-15,2016-03-01,2024-08-26,1724692037
Resort Hotel,1,61,4,10,2,0,BB,PRT,0,0,0,A,A,1,Canceled,2016-01-06,2016-03-01,2024-08-26,1724692037
Resort Hotel,1,219,2,5,2,0,HB,PRT,0,0,0,A,A,3,Canceled,2015-11-20,2016-03-02,2024-08-26,1724692037
Resort Hotel,1,219,2,5,2,0,HB,CN,0,0,0,A,A,3,Canceled,2015-11-20,2016-03-02,2024-08-26,1724692037
Resort Hotel,1,118,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-27,2016-03-02,2024-08-26,1724692037
Resort Hotel,0,131,8,20,2,0,BB,CN,0,0,0,D,D,9,Check-Out,2016-03-30,2016-03-02,2024-08-26,1724692037
Resort Hotel,1,7,0,3,1,0,BB,PRT,0,0,0,A,D,2,No-Show,2016-03-03,2016-03-03,2024-08-26,1724692037
Resort Hotel,1,30,0,1,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-09,2016-03-04,2024-08-26,1724692037
Resort Hotel,1,0,0,1,2,0,BB,PRT,0,0,0,A,D,2,Canceled,2016-03-04,2016-03-04,2024-08-26,1724692037
Resort Hotel,1,52,0,1,2,0,BB,PRT,0,0,0,A,D,2,No-Show,2016-03-04,2016-03-04,2024-08-26,1724692037
Resort Hotel,1,0,0,2,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-03-04,2016-03-04,2024-08-26,1724692037
Resort Hotel,1,29,2,7,2,0,HB,PRT,0,0,0,A,A,1,Canceled,2016-03-03,2016-03-04,2024-08-26,1724692037
Resort Hotel,1,58,3,7,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-08,2016-03-04,2024-08-26,1724692037
Resort Hotel,1,162,6,15,2,0,HB,PRT,0,0,0,A,A,9,Canceled,2015-11-03,2016-03-04,2024-08-26,1724692037
Resort Hotel,1,50,0,1,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-03,2016-03-05,2024-08-26,1724692037
Resort Hotel,1,38,2,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-22,2016-03-05,2024-08-26,1724692037
Resort Hotel,1,38,2,2,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-22,2016-03-05,2024-08-26,1724692037
Resort Hotel,1,19,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-20,2016-03-05,2024-08-26,1724692037
Resort Hotel,1,3,1,1,1,0,BB,PRT,0,0,0,A,D,3,Canceled,2016-03-07,2016-03-07,2024-08-26,1724692037
Resort Hotel,1,196,1,3,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2015-08-31,2016-03-07,2024-08-26,1724692037
Resort Hotel,1,30,1,5,2,0,Undefined,PRT,0,0,0,A,A,3,Canceled,2016-03-01,2016-03-07,2024-08-26,1724692037
Resort Hotel,0,119,2,5,2,0,BB,FRA,0,0,0,A,D,6,Check-Out,2016-03-14,2016-03-07,2024-08-26,1724692037
Resort Hotel,1,67,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-19,2016-03-07,2024-08-26,1724692037
Resort Hotel,0,157,4,10,2,0,HB,GBR,0,0,0,E,E,10,Check-Out,2016-03-21,2016-03-07,2024-08-26,1724692037
Resort Hotel,0,190,0,4,2,0,BB,DEU,0,0,0,D,D,2,Check-Out,2016-03-12,2016-03-08,2024-08-26,1724692037
Resort Hotel,0,259,4,10,2,0,BB,GBR,0,0,0,A,A,2,Check-Out,2016-03-22,2016-03-08,2024-08-26,1724692037
Resort Hotel,1,81,0,3,2,0,HB,PRT,0,0,0,A,A,10,Canceled,2016-02-25,2016-03-09,2024-08-26,1724692037
Resort Hotel,1,81,0,3,2,0,BB,PRT,0,0,0,A,A,10,Canceled,2016-02-25,2016-03-09,2024-08-26,1724692037
Resort Hotel,1,15,0,3,2,0,BB,GBR,0,0,0,A,A,10,Canceled,2016-02-25,2016-03-09,2024-08-26,1724692037
Resort Hotel,1,26,2,4,1,0,BB,PRT,0,0,0,A,A,1,Canceled,2016-03-07,2016-03-09,2024-08-26,1724692037
Resort Hotel,1,32,2,4,2,0,BB,PRT,0,0,0,A,A,1,Canceled,2016-02-16,2016-03-09,2024-08-26,1724692037
Resort Hotel,1,49,2,9,2,0,HB,PRT,0,0,0,D,D,1,Canceled,2016-01-21,2016-03-09,2024-08-26,1724692037
Resort Hotel,1,6,0,3,1,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-03-04,2016-03-10,2024-08-26,1724692037
Resort Hotel,1,6,0,3,1,0,BB,FRA,0,0,0,D,D,2,Canceled,2016-03-04,2016-03-10,2024-08-26,1724692037
Resort Hotel,1,36,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-01,2016-03-10,2024-08-26,1724692037
Resort Hotel,1,46,0,1,1,0,BB,PRT,0,0,0,A,A,3,Canceled,2016-03-10,2016-03-11,2024-08-26,1724692037
Resort Hotel,1,46,0,1,1,0,BB,PRT,0,0,0,A,A,3,Canceled,2016-03-02,2016-03-11,2024-08-26,1724692037
Resort Hotel,1,50,0,2,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-03,2016-03-11,2024-08-26,1724692037
Resort Hotel,1,22,0,2,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-29,2016-03-11,2024-08-26,1724692037
Resort Hotel,1,7,0,2,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-04,2016-03-11,2024-08-26,1724692037
Resort Hotel,1,24,0,2,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2016-02-29,2016-03-11,2024-08-26,1724692037
Resort Hotel,1,228,1,2,2,0,BB,PRT,0,0,0,D,D,2,No-Show,2016-03-11,2016-03-11,2024-08-26,1724692037
Resort Hotel,1,51,2,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-26,2016-03-11,2024-08-26,1724692037
Resort Hotel,1,31,0,1,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-04,2016-03-12,2024-08-26,1724692037
Resort Hotel,1,31,1,1,1,0,BB,PRT,0,0,0,A,A,3,Canceled,2016-03-02,2016-03-12,2024-08-26,1724692037
Resort Hotel,1,65,2,3,1,0,HB,PRT,0,0,0,A,A,1,Canceled,2016-01-29,2016-03-12,2024-08-26,1724692037
Resort Hotel,1,65,2,3,2,0,HB,PRT,0,0,0,A,A,1,Canceled,2016-01-29,2016-03-12,2024-08-26,1724692037
Resort Hotel,1,54,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-23,2016-03-12,2024-08-26,1724692037
Resort Hotel,1,44,1,0,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-29,2016-03-13,2024-08-26,1724692037
Resort Hotel,1,153,2,0,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-25,2016-03-13,2024-08-26,1724692037
Resort Hotel,1,25,2,2,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-03-08,2016-03-13,2024-08-26,1724692037
Resort Hotel,0,130,2,5,2,0,BB,GBR,0,0,0,A,A,10,Check-Out,2016-03-20,2016-03-13,2024-08-26,1724692037
Resort Hotel,1,45,1,0,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-29,2016-03-14,2024-08-26,1724692037
Resort Hotel,1,85,3,5,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-01-05,2016-03-14,2024-08-26,1724692037
Resort Hotel,1,14,3,6,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-03,2016-03-14,2024-08-26,1724692037
Resort Hotel,1,14,3,6,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-03-03,2016-03-14,2024-08-26,1724692037
Resort Hotel,1,110,4,10,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-02-22,2016-03-14,2024-08-26,1724692037
Resort Hotel,1,0,0,1,2,0,BB,ESP,0,0,0,A,A,2,Canceled,2016-03-15,2016-03-15,2024-08-26,1724692037
Resort Hotel,1,46,0,1,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-29,2016-03-15,2024-08-26,1724692037
Resort Hotel,0,132,2,5,2,0,HB,PRT,0,0,0,D,D,6,Check-Out,2016-03-22,2016-03-15,2024-08-26,1724692037
Resort Hotel,1,14,2,5,2,0,BB,PRT,0,0,0,E,E,1,Canceled,2016-03-05,2016-03-15,2024-08-26,1724692037
Resort Hotel,1,9,0,1,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-03-07,2016-03-16,2024-08-26,1724692037
Resort Hotel,0,176,0,3,2,0,BB,GBR,0,0,0,A,D,2,Check-Out,2016-03-19,2016-03-16,2024-08-26,1724692037
Resort Hotel,1,15,2,5,2,0,BB,PRT,0,0,0,E,E,1,Canceled,2016-03-07,2016-03-16,2024-08-26,1724692037
Resort Hotel,0,250,2,9,2,0,BB,CN,0,0,0,F,F,2,Check-Out,2016-03-27,2016-03-16,2024-08-26,1724692037
Resort Hotel,1,3,0,1,1,0,BB,PRT,0,0,0,A,D,1,Canceled,2016-03-15,2016-03-17,2024-08-26,1724692037
Resort Hotel,1,51,0,1,1,0,BB,PRT,0,0,0,A,A,6,Canceled,2016-02-17,2016-03-17,2024-08-26,1724692037
Resort Hotel,1,30,0,2,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-02-24,2016-03-17,2024-08-26,1724692037
Resort Hotel,1,24,0,3,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-27,2016-03-17,2024-08-26,1724692037
Resort Hotel,1,56,1,3,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-26,2016-03-17,2024-08-26,1724692037
Resort Hotel,0,148,2,5,2,0,BB,BEL,0,0,0,A,A,2,Check-Out,2016-03-24,2016-03-17,2024-08-26,1724692037
Resort Hotel,1,66,3,8,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-03-16,2016-03-17,2024-08-26,1724692037
Resort Hotel,1,105,0,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-14,2016-03-18,2024-08-26,1724692037
Resort Hotel,1,22,0,2,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2016-03-09,2016-03-18,2024-08-26,1724692037
Resort Hotel,1,45,0,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-04,2016-03-18,2024-08-26,1724692037
Resort Hotel,1,63,0,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-20,2016-03-18,2024-08-26,1724692037
Resort Hotel,1,35,1,2,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2016-02-15,2016-03-18,2024-08-26,1724692037
Resort Hotel,0,133,2,2,2,0,BB,ESP,0,0,0,A,D,6,Check-Out,2016-03-22,2016-03-18,2024-08-26,1724692037
Resort Hotel,1,25,2,4,1,0,HB,PRT,0,0,0,A,A,1,Canceled,2016-03-12,2016-03-18,2024-08-26,1724692037
Resort Hotel,0,157,2,6,2,0,BB,GBR,0,0,0,A,A,2,Check-Out,2016-03-26,2016-03-18,2024-08-26,1724692037
Resort Hotel,1,129,2,7,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2015-12-29,2016-03-18,2024-08-26,1724692037
Resort Hotel,0,167,4,9,2,0,BB,CN,0,0,0,D,D,8,Check-Out,2016-03-31,2016-03-18,2024-08-26,1724692037
Resort Hotel,0,143,0,1,2,0,BB,PRT,0,0,0,E,E,2,Check-Out,2016-03-20,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,17,0,1,2,0,BB,PRT,0,0,0,A,A,1,Canceled,2016-03-04,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,18,0,1,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-01,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,1,0,1,1,0,BB,PRT,0,0,0,A,A,2,No-Show,2016-03-19,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,14,0,1,2,0,BB,PRT,0,0,0,A,A,1,Canceled,2016-03-05,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,23,0,1,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-03-01,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,45,2,1,2,2,BB,PRT,0,0,0,C,C,3,Canceled,2016-02-04,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,30,2,2,2,0,HB,PRT,0,0,0,A,A,3,Canceled,2016-02-23,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,61,2,2,1,0,BB,PRT,0,0,0,A,A,1,Canceled,2016-01-19,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,73,2,3,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-02-01,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,31,2,3,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-18,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,197,2,3,2,2,BB,PRT,0,0,0,G,G,2,Canceled,2015-09-04,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,17,2,3,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-03-04,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,17,2,3,2,1,BB,PRT,0,0,0,A,A,1,Canceled,2016-03-18,2016-03-19,2024-08-26,1724692037
Resort Hotel,0,154,2,5,2,0,BB,GBR,0,0,0,A,A,2,Check-Out,2016-03-26,2016-03-19,2024-08-26,1724692037
Resort Hotel,0,166,2,5,2,0,BB,GBR,0,0,0,E,E,2,Check-Out,2016-03-26,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,201,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2015-09-01,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,151,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-29,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,186,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-17,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,201,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-13,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,185,2,5,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-13,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,199,2,5,1,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-15,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,180,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-13,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,201,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-22,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,35,2,5,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-02-15,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,66,2,6,2,0,HB,PRT,0,0,0,D,D,2,Canceled,2016-01-15,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,23,2,3,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2016-02-25,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,19,2,4,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-03-02,2016-03-19,2024-08-26,1724692037
Resort Hotel,1,9,2,0,2,0,BB,ESP,0,0,0,E,E,2,Canceled,2016-03-14,2016-03-20,2024-08-26,1724692037
Resort Hotel,1,20,2,1,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-29,2016-03-20,2024-08-26,1724692037
Resort Hotel,0,135,2,2,2,0,FB,ESP,0,0,0,A,D,6,Check-Out,2016-03-24,2016-03-20,2024-08-26,1724692037
Resort Hotel,1,93,2,2,3,1,BB,PRT,0,0,0,H,H,2,Canceled,2016-02-15,2016-03-20,2024-08-26,1724692037
Resort Hotel,1,19,2,2,2,0,BB,PRT,0,0,0,A,A,3,Canceled,2016-03-01,2016-03-20,2024-08-26,1724692037
Resort Hotel,1,33,2,3,2,2,BB,PRT,0,0,0,C,C,2,Canceled,2016-03-15,2016-03-20,2024-08-26,1724692037
Resort Hotel,1,99,2,3,3,1,BB,PRT,0,0,0,H,H,2,Canceled,2015-12-18,2016-03-20,2024-08-26,1724692037
Resort Hotel,1,34,2,3,3,1,BB,PRT,0,0,0,H,H,2,Canceled,2016-03-07,2016-03-20,2024-08-26,1724692037
Resort Hotel,0,177,2,4,2,0,BB,GBR,0,0,0,E,E,2,Check-Out,2016-03-26,2016-03-20,2024-08-26,1724692037
Resort Hotel,1,16,2,4,2,1,FB,PRT,0,0,0,A,A,3,Canceled,2016-03-09,2016-03-20,2024-08-26,1724692037
Resort Hotel,0,207,2,5,2,0,HB,ESP,0,0,0,A,A,2,Check-Out,2016-03-27,2016-03-20,2024-08-26,1724692037
Resort Hotel,1,202,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2015-09-01,2016-03-20,2024-08-26,1724692037
Resort Hotel,1,108,1,1,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-01-04,2016-03-21,2024-08-26,1724692037
Resort Hotel,1,38,1,2,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2016-02-22,2016-03-21,2024-08-26,1724692037
Resort Hotel,1,18,1,3,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-03-08,2016-03-21,2024-08-26,1724692037
Resort Hotel,1,27,1,3,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-03-03,2016-03-21,2024-08-26,1724692037
Resort Hotel,1,18,1,3,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-03-08,2016-03-21,2024-08-26,1724692037
Resort Hotel,1,39,1,4,2,0,HB,PRT,0,0,0,D,D,2,Canceled,2016-03-05,2016-03-21,2024-08-26,1724692037
Resort Hotel,1,66,1,4,2,0,BB,PRT,0,0,0,D,D,1,Canceled,2016-01-16,2016-03-21,2024-08-26,1724692037
Resort Hotel,0,194,2,5,2,0,BB,IRL,0,0,0,A,A,2,Check-Out,2016-03-28,2016-03-21,2024-08-26,1724692037
Resort Hotel,1,203,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2015-09-01,2016-03-21,2024-08-26,1724692037
Resort Hotel,1,206,2,5,2,0,BB,PRT,0,0,0,A,A,2,Canceled,2015-08-31,2016-03-21,2024-08-26,1724692037
Resort Hotel,1,18,0,1,2,0,BB,ESP,0,0,0,A,A,2,Canceled,2016-03-07,2016-03-22,2024-08-26,1724692037
Resort Hotel,1,9,0,2,2,0,BB,ESP,0,0,0,A,A,2,Canceled,2016-03-20,2016-03-22,2024-08-26,1724692037
Resort Hotel,1,238,0,3,2,0,HB,PRT,0,0,0,A,A,2,Canceled,2015-08-15,2016-03-22,2024-08-26,1724692037
Resort Hotel,1,82,0,3,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-01-06,2016-03-22,2024-08-26,1724692037
Resort Hotel,1,36,0,5,2,0,HB,PRT,0,0,0,E,E,2,Canceled,2016-02-24,2016-03-22,2024-08-26,1724692037
Resort Hotel,1,60,0,5,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-02-13,2016-03-22,2024-08-26,1724692037
Resort Hotel,0,140,2,5,2,0,BB,PRT,0,0,0,E,E,2,Check-Out,2016-03-29,2016-03-22,2024-08-26,1724692037
Resort Hotel,0,153,2,6,2,0,BB,ESP,0,0,0,D,D,2,Check-Out,2016-03-30,2016-03-22,2024-08-26,1724692037
Resort Hotel,0,146,2,8,3,0,BB,GBR,0,0,0,E,E,3,Check-Out,2016-04-01,2016-03-22,2024-08-26,1724692037
Resort Hotel,0,138,0,3,2,0,BB,IRL,0,0,0,A,H,3,Check-Out,2016-03-26,2016-03-23,2024-08-26,1724692037
Resort Hotel,1,50,0,4,2,0,BB,PRT,0,0,0,E,E,2,Canceled,2016-02-12,2016-03-23,2024-08-26,1724692037
Resort Hotel,1,65,0,4,2,0,HB,PRT,0,0,0,E,E,2,Canceled,2016-03-01,2016-03-23,2024-08-26,1724692037
Resort Hotel,1,12,0,4,2,0,BB,PRT,0,0,0,D,D,2,Canceled,2016-03-14,2016-03-23,2024-08-26,1724692037
